normalized_id,hardware,device_id,hardware_session_id,session_id,source_system,payload_format,state_client,city,execution_place,seed_type,weight_kg,event_time,ingestion_time,event_date,event_hour,delay_ms,is_late,is_buffered,latitude,longitude,latitude_ref,longitude_ref,gps_valid,gps_status,speed_kmh,rssi_dbm,signal_quality,network_condition,machine_on,machine_operating,machine_status,scenario_state,parse_ok,parse_error,data_quality_ok,data_quality_flags,raw_record_id,raw_payload,observacoes,dev_hash,gps_state_raw,ext_v,flags_raw,crc_raw,_source_file,_source_line
8e4c5efb-0146-4347-a2b2-63b67e8c134f,ABS,ABS-0036,ABS-0036,ABS-0036,EC2 AWS,hex,Maranhão,BALSAS,Fazenda Escondido,Soja,2872.0,2026-03-17 07:06:14,2026-03-17 07:06:23,2026-03-17,7,9376.0,1,0,-7.9614,-45.9094,-7.961475,-45.909408,1,valid,1.85,-93.0,poor,poor,1,0,idle,powered_idle,1,,1,,ABS-0036-0008,AA550F5B053E69B8FD6600FFF9DA72FFD3DC7A00015D0100880038F3,cobertura_poor,257623358,0,13.6,0,38F3,data\raw_samples\raw\abs\year=2026\month=03\day=17\hour=07\part-00001.jsonl,2
94f16f63-c7ca-41bd-a7b4-a03c8ec7e1fb,ABS,ABS-0036,ABS-0036,ABS-0036,EC2 AWS,hex,Maranhão,BALSAS,Fazenda Escondido,Soja,2872.0,2026-03-17 07:10:03,2026-03-17 07:10:16,2026-03-17,7,13690.0,1,0,-7.9615,-45.9094,-7.961475,-45.909408,1,valid,0.0,-90.0,moderate,moderate,1,0,idle,powered_idle,1,,1,,ABS-0036-0009,AA550F5B053E69B8FE4B00FFF9DA71FFD3DC7A00005A01007600650F,,257623358,0,11.8,0,650F,data\raw_samples\raw\abs\year=2026\month=03\day=17\hour=07\part-00001.jsonl,3
9e028896-8a80-4317-8df4-b792e4ed3248,ABS,ABS-0036,ABS-0036,ABS-0036,EC2 AWS,hex,Maranhão,BALSAS,Fazenda Escondido,Soja,2872.0,2026-03-17 07:13:43,2026-03-17 07:14:01,2026-03-17,7,18131.0,1,0,-7.9615,-45.9094,-7.961475,-45.909408,0,lost,1.85,-91.0,poor,good,1,0,idle,powered_idle,1,,1,,ABS-0036-0010,AA550F5B053E69B8FF2701FFF9DA71FFD3DC7A00015B010088004B06,gps_invalido_ou_perdido,257623358,1,13.6,0,4B06,data\raw_samples\raw\abs\year=2026\month=03\day=17\hour=07\part-00001.jsonl,4
eccb8023-96e3-4da5-8ff6-ce935e72810a,ABS,ABS-0036,ABS-0036,ABS-0036,EC2 AWS,hex,Maranhão,BALSAS,Fazenda Escondido,Soja,2872.0,2026-03-17 07:16:53,2026-03-17 07:23:20,2026-03-17,7,387883.0,1,1,-7.9615,-45.9094,-7.961475,-45.909408,0,lost,1.85,-114.0,critical,critical,1,0,idle,powered_idle,1,,0,buffered_flag,ABS-0036-0011,AA550F5B053E69B8FFE501FFF9DA71FFD3DC7A0001720500880827CD,buffer/reenvio;gps_invalido_ou_perdido;cobertura_critical,257623358,1,13.6,8,27CD,data\raw_samples\raw\abs\year=2026\month=03\day=17\hour=07\part-00001.jsonl,5
5eb10875-8799-464f-aad4-c7e5836f1df1,ABS,ABS-0036,ABS-0036,ABS-0036,EC2 AWS,hex,Maranhão,BALSAS,Fazenda Escondido,Soja,2872.0,2026-03-17 07:20:18,2026-03-17 07:31:35,2026-03-17,7,677892.0,1,1,-7.9615,-45.9094,-7.961475,-45.909408,0,lost,0.0,-88.0,moderate,good,1,0,idle,metal_shed_idle,1,,0,metal_shed;buffered_flag,ABS-0036-0012,AA550F5B053E69B900B201FFF9DA71FFD3DC7A00005805007F0CA695,buffer/reenvio;gps_invalido_ou_perdido;barracao_metalico,257623358,1,12.7,12,A695,data\raw_samples\raw\abs\year=2026\month=03\day=17\hour=07\part-00001.jsonl,6
49ab8c99-c8d9-47a1-b491-660e55188181,ABS,ABS-0036,ABS-0036,ABS-0036,EC2 AWS,hex,Maranhão,BALSAS,Fazenda Escondido,Soja,2872.0,2026-03-17 07:24:41,2026-03-17 07:24:50,2026-03-17,7,9072.0,1,0,-7.9615,-45.9094,-7.961475,-45.909408,1,valid,0.0,-98.0,poor,moderate,1,0,idle,powered_idle,1,,1,,ABS-0036-0013,AA550F5B053E69B901B900FFF9DA71FFD3DC7A00006201008B00CA1D,,257623358,0,13.9,0,CA1D,data\raw_samples\raw\abs\year=2026\month=03\day=17\hour=07\part-00001.jsonl,7
ae426332-1355-4793-b40a-eac81d1ef8e0,ABS,ABS-0036,ABS-0036,ABS-0036,EC2 AWS,hex,Maranhão,BALSAS,Fazenda Escondido,Soja,2872.0,2026-03-17 07:30:09,2026-03-17 07:30:17,2026-03-17,7,8783.0,1,0,-7.9615,-45.9095,-7.961475,-45.909408,1,valid,0.0,-102.0,critical,poor,1,0,idle,powered_idle,1,,1,,ABS-0036-0014,AA550F5B053E69B9030100FFF9DA71FFD3DC7900006601008300A544,cobertura_poor,257623358,0,13.1,0,A544,data\raw_samples\raw\abs\year=2026\month=03\day=17\hour=07\part-00001.jsonl,8
07e04997-1b1e-4650-8151-648cc5d771b6,ABS,ABS-0036,ABS-0036,ABS-0036,EC2 AWS,hex,Maranhão,BALSAS,Fazenda Escondido,Soja,2872.0,2026-03-17 07:35:41,2026-03-17 07:38:23,2026-03-17,7,19701.0,1,0,-7.9615,-45.9094,-7.961475,-45.909408,1,valid,1.85,-120.0,critical,critical,1,0,idle,powered_idle,1,,1,,ABS-0036-0015,AA550F5B053E69B9044D00FFF9DA71FFD3DC7A00017801008500F8A6,cobertura_critical,257623358,0,13.3,0,F8A6,data\raw_samples\raw\abs\year=2026\month=03\day=17\hour=07\part-00001.jsonl,9
a7cc3d4e-2c43-4ea9-b269-4b0586125f6c,ABS,ABS-0036,ABS-0036,ABS-0036,EC2 AWS,hex,Maranhão,BALSAS,Fazenda Escondido,Soja,2872.0,2026-03-17 07:38:15,2026-03-17 07:36:00,2026-03-17,7,8065.0,1,0,-7.9615,-45.9094,-7.961475,-45.909408,0,lost,0.0,-95.0,poor,moderate,1,0,idle,powered_idle,1,,1,,ABS-0036-0016,AA550F5B053E69B904E701FFF9DA71FFD3DC7A00005F01007C003539,gps_invalido_ou_perdido,257623358,1,12.4,0,3539,data\raw_samples\raw\abs\year=2026\month=03\day=17\hour=07\part-00001.jsonl,10
786c850d-88a9-4c57-a66a-bbb8462469a6,ABS,ABS-0036,ABS-0036,ABS-0036,EC2 AWS,hex,Maranhão,BALSAS,Fazenda Escondido,Soja,2872.0,2026-03-17 07:43:07,2026-03-17 07:55:37,2026-03-17,7,140884.0,1,0,-7.9615,-45.9094,-7.961475,-45.909408,0,lost,1.85,-82.0,moderate,moderate,1,0,idle,powered_idle,1,,1,,ABS-0036-0017,AA550F5B053E69B9060B01FFF9DA71FFD3DC7A00015201007900495C,atrasado;gps_invalido_ou_perdido,257623358,1,12.1,0,495C,data\raw_samples\raw\abs\year=2026\month=03\day=17\hour=07\part-00001.jsonl,11
03cc3f49-2da5-4869-bb41-1f6a395dc618,ABS,ABS-0036,ABS-0036,ABS-0036,EC2 AWS,hex,Maranhão,BALSAS,Fazenda Escondido,Soja,2872.0,2026-03-17 07:49:21,2026-03-17 07:52:01,2026-03-17,7,160831.0,1,1,-7.9614,-45.9094,-7.961475,-45.909408,1,valid,1.85,-92.0,poor,moderate,1,0,idle,powered_idle,1,,0,buffered_flag,ABS-0036-0018,AA550F5B053E69B9078100FFF9DA72FFD3DC7A00015C05008308005E,buffer/reenvio;atrasado,257623358,0,13.1,8,005E,data\raw_samples\raw\abs\year=2026\month=03\day=17\hour=07\part-00001.jsonl,12
f8aac046-488e-4c4a-8094-755dd8da0726,ABS,ABS-0036,ABS-0036,ABS-0036,EC2 AWS,hex,Maranhão,BALSAS,Fazenda Escondido,Soja,2872.0,2026-03-17 07:55:21,2026-03-17 07:45:27,2026-03-17,7,16182.0,1,0,-7.9615,-45.9094,-7.961475,-45.909408,1,valid,0.0,-98.0,poor,good,1,0,idle,powered_idle,1,,1,,ABS-0036-0019,AA550F5B053E69B908E900FFF9DA71FFD3DC7A00006201008B002E79,,257623358,0,13.9,0,2E79,data\raw_samples\raw\abs\year=2026\month=03\day=17\hour=07\part-00001.jsonl,13
4698b155-0b50-466b-9466-d1d4c5af84aa,ABS,ABS-0036,ABS-0036,ABS-0036,EC2 AWS,hex,Maranhão,BALSAS,Fazenda Escondido,Soja,2872.0,2026-03-17 07:59:22,2026-03-17 07:59:35,2026-03-17,7,13393.0,1,0,-7.9615,-45.9094,-7.961475,-45.909408,0,lost,0.0,-94.0,poor,good,1,0,idle,powered_idle,1,,1,,ABS-0036-0020,AA550F5B053E69B909DA01FFF9DA71FFD3DC7A00005E010083002685,gps_invalido_ou_perdido,257623358,1,13.1,0,2685,data\raw_samples\raw\abs\year=2026\month=03\day=17\hour=07\part-00001.jsonl,14
f7f081e3-0959-46b9-904b-b8f0a856ddd7,ABS,ABS-0036,ABS-0036,ABS-0036,EC2 AWS,hex,Maranhão,BALSAS,Fazenda Escondido,Soja,2872.0,2026-03-17 08:09:06,2026-03-17 08:16:03,2026-03-17,8,417157.0,1,1,-7.9615,-45.9094,-7.961475,-45.909408,0,lost,1.85,-120.0,critical,critical,1,0,idle,powered_idle,1,,0,buffered_flag,ABS-0036-0021,AA550F5B053E69B90C2201FFF9DA71FFD3DC7A00017805007E0884F3,buffer/reenvio;gps_invalido_ou_perdido;cobertura_critical,257623358,1,12.6,8,84F3,data\raw_samples\raw\abs\year=2026\month=03\day=17\hour=08\part-00001.jsonl,1
ef3bc070-b9e2-4e13-89fa-062b2b19bd18,ABS,ABS-0036,ABS-0036,ABS-0036,EC2 AWS,hex,Maranhão,BALSAS,Fazenda Escondido,Soja,2872.0,2026-03-17 08:13:20,2026-03-17 08:13:38,2026-03-17,8,18523.0,1,0,-7.9614,-45.9094,-7.961475,-45.909408,1,valid,1.85,-97.0,poor,good,1,0,idle,powered_idle,1,,1,,ABS-0036-0022,AA550F5B053E69B90D2000FFF9DA72FFD3DC7A000161010084000215,,257623358,0,13.2,0,0215,data\raw_samples\raw\abs\year=2026\month=03\day=17\hour=08\part-00001.jsonl,2
a914c78a-3194-4d6c-916d-b32b45b2d003,ABS,ABS-0036,ABS-0036,ABS-0036,EC2 AWS,hex,Maranhão,BALSAS,Fazenda Escondido,Soja,2872.0,2026-03-17 08:19:46,2026-03-17 08:33:40,2026-03-17,8,4345.0,0,0,-7.9615,-45.9094,-7.961475,-45.909408,1,valid,0.0,-87.0,moderate,good,1,0,idle,powered_idle,1,,1,,ABS-0036-0023,AA550F5B053E69B90EA200FFF9DA71FFD3DC7A00005701008F0011E0,,257623358,0,14.3,0,11E0,data\raw_samples\raw\abs\year=2026\month=03\day=17\hour=08\part-00001.jsonl,3
dda3ff58-a209-4630-9ab6-2097f596cc04,ABS,ABS-0036,ABS-0036,ABS-0036,EC2 AWS,hex,Maranhão,BALSAS,Fazenda Escondido,Soja,2872.0,2026-03-17 08:25:32,2026-03-17 08:35:29,2026-03-17,8,16881.0,1,0,-7.9614,-45.9095,-7.961475,-45.909408,1,valid,1.85,-103.0,critical,poor,1,0,idle,metal_shed_idle,1,,0,metal_shed,ABS-0036-0024,AA550F5B053E69B90FFC00FFF9DA72FFD3DC7900016701008E04E876,cobertura_poor;barracao_metalico,257623358,0,14.2,4,E876,data\raw_samples\raw\abs\year=2026\month=03\day=17\hour=08\part-00001.jsonl,4
09ab0734-b980-457d-9400-ed5e6fad5bf8,ABS,ABS-0036,ABS-0036,ABS-0036,EC2 AWS,hex,Maranhão,BALSAS,Fazenda Escondido,Soja,2872.0,2026-03-17 08:27:34,2026-03-17 08:27:51,2026-03-17,8,17553.0,1,0,-7.9614,-45.9094,-7.961475,-45.909408,1,valid,0.0,-119.0,critical,critical,1,0,idle,powered_idle,1,,1,,ABS-0036-0025,AA550F5B053E69B9107600FFF9DA72FFD3DC7A000077010081009FA5,cobertura_critical,257623358,0,12.9,0,9FA5,data\raw_samples\raw\abs\year=2026\month=03\day=17\hour=08\part-00001.jsonl,5
52812da7-e4d9-413b-9164-0192eb4cebca,ABS,ABS-0036,ABS-0036,ABS-0036,EC2 AWS,hex,Maranhão,BALSAS,Fazenda Escondido,Soja,2872.0,2026-03-17 08:31:10,2026-03-17 08:19:50,2026-03-17,8,150876.0,1,0,-7.9612,-45.9094,-7.961475,-45.909408,1,valid,3.7,-96.0,poor,moderate,1,1,operating,operating_partial_obstruction,1,,0,partial_obstruction,ABS-0036-0026,AA550F5B053E69B9114E00FFF9DA74FFD3DC7A00026003007C02B473,atrasado;obstrucao_parcial,257623358,0,12.4,2,B473,data\raw_samples\raw\abs\year=2026\month=03\day=17\hour=08\part-00001.jsonl,6
e1d6a6d2-5ff7-4208-a23c-cd6e15ea4eaa,ABS,ABS-0036,ABS-0036,ABS-0036,EC2 AWS,hex,Maranhão,BALSAS,Fazenda Escondido,Soja,2872.0,2026-03-17 08:34:43,2026-03-17 08:25:48,2026-03-17,8,46233.0,1,0,-7.9615,-45.9094,-7.961475,-45.909408,1,valid,7.4,-113.0,critical,critical,1,1,operating,operating_poor_coverage,1,,0,poor_coverage,ABS-0036-0027,AA550F5B053E69B9122300FFF9DA71FFD3DC7A00047103008D013674,atrasado;cobertura_critical,257623358,0,14.1,1,3674,data\raw_samples\raw\abs\year=2026\month=03\day=17\hour=08\part-00001.jsonl,7
a0892da8-a9f3-456b-81d2-399b62b5ec55,ABS,ABS-0036,ABS-0036,ABS-0036,EC2 AWS,hex,Maranhão,BALSAS,Fazenda Escondido,Soja,2872.0,2026-03-17 08:37:29,2026-03-17 08:37:46,2026-03-17,8,17831.0,1,0,-7.9618,-45.9091,-7.961475,-45.909408,1,valid,5.550000000000001,-98.0,poor,poor,1,1,operating,operating_poor_coverage,1,,0,poor_coverage,ABS-0036-0028,AA550F5B053E69B912C900FFF9DA6EFFD3DC7D00036203007F01508A,cobertura_poor,257623358,0,12.7,1,508A,data\raw_samples\raw\abs\year=2026\month=03\day=17\hour=08\part-00001.jsonl,8
4a903d02-ea96-490c-a16d-cded69ce7fe7,ABS,ABS-0036,ABS-0036,ABS-0036,EC2 AWS,hex,Maranhão,BALSAS,Fazenda Escondido,Soja,2872.0,2026-03-17 08:41:46,2026-03-17 08:42:15,2026-03-17,8,29913.0,1,0,-7.9613,-45.9093,-7.961475,-45.909408,1,valid,9.25,-86.0,moderate,good,1,1,operating,operating_nominal,1,,1,,ABS-0036-0029,AA550F5B053E69B913CA00FFF9DA73FFD3DC7B000556030081005984,atrasado,257623358,0,12.9,0,5984,data\raw_samples\raw\abs\year=2026\month=03\day=17\hour=08\part-00001.jsonl,9
4c32c410-dacb-4a76-b465-9b64d5e6c038,ABS,ABS-0036,ABS-0036,ABS-0036,EC2 AWS,hex,Maranhão,BALSAS,Fazenda Escondido,Soja,2872.0,2026-03-17 08:46:31,2026-03-17 08:46:49,2026-03-17,8,18147.0,1,0,-7.9615,-45.9094,-7.961475,-45.909408,0,lost,0.0,-111.0,critical,poor,1,1,operating,operating_poor_coverage,1,,0,poor_coverage,ABS-0036-0030,AA550F5B053E69B914E701FFF9DA71FFD3DC7A00006F03008201E589,gps_invalido_ou_perdido;cobertura_poor,257623358,1,13.0,1,E589,data\raw_samples\raw\abs\year=2026\month=03\day=17\hour=08\part-00001.jsonl,10
dfb3aee0-1157-4332-bb9e-3dcf419b6214,ABS,ABS-0036,ABS-0036,ABS-0036,EC2 AWS,hex,Maranhão,BALSAS,Fazenda Escondido,Soja,2872.0,2026-03-17 08:51:18,2026-03-17 08:51:35,2026-03-17,8,17524.0,1,0,-7.9615,-45.9094,-7.961475,-45.909408,0,invalid,1.85,-112.0,critical,critical,1,1,operating,operating_poor_coverage,1,,0,poor_coverage,ABS-0036-0031,AA550F5B053E69B9160602FFF9DA71FFD3DC7A00017003008001DC29,gps_invalido_ou_perdido;cobertura_critical,257623358,2,12.8,1,DC29,data\raw_samples\raw\abs\year=2026\month=03\day=17\hour=08\part-00001.jsonl,11
430c4e2f-9d5a-4c8e-a2c2-0d6e4d454f53,ABS,ABS-0036,ABS-0036,ABS-0036,EC2 AWS,hex,Maranhão,BALSAS,Fazenda Escondido,Soja,2872.0,2026-03-17 08:54:33,2026-03-17 09:13:01,2026-03-17,8,8716.0,1,0,-7.9617,-45.9097,-7.961475,-45.909408,1,valid,3.7,-96.0,poor,good,1,1,operating,operating_partial_obstruction,1,,0,partial_obstruction,ABS-0036-0032,AA550F5B053E69B916C900FFF9DA6FFFD3DC7700026003007F020654,obstrucao_parcial,257623358,0,12.7,2,0654,data\raw_samples\raw\abs\year=2026\month=03\day=17\hour=08\part-00001.jsonl,12
01dcd164-8f89-4e25-8089-a648f171b2ef,ABS,ABS-0036,ABS-0036,ABS-0036,EC2 AWS,hex,Maranhão,BALSAS,Fazenda Escondido,Soja,2872.0,2026-03-17 09:00:48,2026-03-17 09:00:54,2026-03-17,9,6271.0,1,0,-7.9616,-45.9092,-7.961475,-45.909408,1,valid,5.550000000000001,-92.0,poor,good,1,1,operating,operating_nominal,1,,1,,ABS-0036-0033,AA550F5B053E69B9184000FFF9DA70FFD3DC7C00035C03008800A547,,257623358,0,13.6,0,A547,data\raw_samples\raw\abs\year=2026\month=03\day=17\hour=09\part-00001.jsonl,1
b5a5ff0b-b11e-4263-a77a-39ecd3f95a7c,ABS,ABS-0036,ABS-0036,ABS-0036,EC2 AWS,hex,Maranhão,BALSAS,Fazenda Escondido,Soja,2872.0,2026-03-17 09:07:09,2026-03-17 09:07:28,2026-03-17,9,19277.0,1,0,-7.9615,-45.9094,-7.961475,-45.909408,1,valid,1.85,-90.0,moderate,good,1,0,idle,powered_idle,1,,1,,ABS-0036-0034,AA550F5B053E69B919BD00FFF9DA71FFD3DC7A00015A01009000F4BE,,257623358,0,14.4,0,F4BE,data\raw_samples\raw\abs\year=2026\month=03\day=17\hour=09\part-00001.jsonl,2
d248b514-dd55-41b1-8645-fb5a13747d80,ABS,ABS-0036,ABS-0036,ABS-0036,EC2 AWS,hex,Maranhão,BALSAS,Fazenda Escondido,Soja,2872.0,2026-03-17 09:12:43,2026-03-17 08:54:41,2026-03-17,9,18594.0,1,0,-7.9615,-45.9094,-7.961475,-45.909408,1,valid,0.0,-90.0,moderate,moderate,1,0,idle,powered_idle,1,,1,,ABS-0036-0035,AA550F5B053E69B91B0B00FFF9DA71FFD3DC7A00005A010085007DEB,,257623358,0,13.3,0,7DEB,data\raw_samples\raw\abs\year=2026\month=03\day=17\hour=09\part-00001.jsonl,3
f8e9b569-7e58-4826-ac50-f6db32f2fb59,ABS,ABS-0036,ABS-0036,ABS-0036,EC2 AWS,hex,Maranhão,BALSAS,Fazenda Escondido,Soja,2872.0,2026-03-17 09:18:19,2026-03-17 09:18:28,2026-03-17,9,9762.0,1,0,-7.9615,-45.9094,-7.961475,-45.909408,1,valid,1.85,-82.0,moderate,good,1,0,idle,powered_idle,1,,1,,ABS-0036-0036,AA550F5B053E69B91C5B00FFF9DA71FFD3DC7A000152010088006D2F,,257623358,0,13.6,0,6D2F,data\raw_samples\raw\abs\year=2026\month=03\day=17\hour=09\part-00001.jsonl,4
9eb7ee15-6ddf-4560-9327-4315dd7a303a,ABS,ABS-0036,ABS-0036,ABS-0036,EC2 AWS,hex,Maranhão,BALSAS,Fazenda Escondido,Soja,2872.0,2026-03-17 09:21:56,2026-03-17 09:22:08,2026-03-17,9,12768.0,1,0,-7.9614,-45.9094,-7.961475,-45.909408,1,valid,1.85,-101.0,critical,moderate,1,0,idle,powered_idle,1,,1,,ABS-0036-0037,AA550F5B053E69B91D3400FFF9DA72FFD3DC7A000165010088000973,,257623358,0,13.6,0,0973,data\raw_samples\raw\abs\year=2026\month=03\day=17\hour=09\part-00001.jsonl,5
0881393f-3375-4bb1-a901-9ac18d4797f1,ABS,ABS-0036,ABS-0036,ABS-0036,EC2 AWS,hex,Maranhão,BALSAS,Fazenda Escondido,Soja,2872.0,2026-03-17 09:25:10,2026-03-17 09:26:21,2026-03-17,9,71881.0,1,0,-7.9615,-45.9094,-7.961475,-45.909408,0,lost,1.85,-97.0,poor,poor,1,0,idle,powered_idle,1,,1,,ABS-0036-0038,AA550F5B053E69B91DF601FFF9DA71FFD3DC7A00016101007F00A573,atrasado;gps_invalido_ou_perdido;cobertura_poor,257623358,1,12.7,0,A573,data\raw_samples\raw\abs\year=2026\month=03\day=17\hour=09\part-00001.jsonl,6
4a98ca40-b2e1-4aee-929b-4fc9e03afaef,ABS,ABS-0036,ABS-0036,ABS-0036,EC2 AWS,hex,Maranhão,BALSAS,Fazenda Escondido,Soja,2872.0,2026-03-17 09:28:54,2026-03-17 09:31:08,2026-03-17,9,134467.0,1,0,-7.9614,-45.9095,-7.961475,-45.909408,1,valid,1.85,-108.0,critical,poor,1,0,idle,metal_shed_idle,1,,0,metal_shed,ABS-0036-0039,AA550F5B053E69B91ED600FFF9DA72FFD3DC7900016C01008C04BCBF,atrasado;cobertura_poor;barracao_metalico,257623358,0,14.0,4,BCBF,data\raw_samples\raw\abs\year=2026\month=03\day=17\hour=09\part-00001.jsonl,7
ad44d452-aa87-4e97-9131-5d9446fab29f,ABS,ABS-0036,ABS-0036,ABS-0036,EC2 AWS,hex,Maranhão,BALSAS,Fazenda Escondido,Soja,2872.0,2026-03-17 09:33:25,2026-03-17 09:35:13,2026-03-17,9,108976.0,1,0,-7.9615,-45.9094,-7.961475,-45.909408,0,lost,0.0,-86.0,moderate,good,1,0,idle,powered_idle,1,,1,,ABS-0036-0040,AA550F5B053E69B91FE501FFF9DA71FFD3DC7A000056010081007709,atrasado;gps_invalido_ou_perdido,257623358,1,12.9,0,7709,data\raw_samples\raw\abs\year=2026\month=03\day=17\hour=09\part-00001.jsonl,8
be68861f-fb3d-4453-b90f-1bceabbff9c6,ABS,ABS-0036,ABS-0036,ABS-0036,EC2 AWS,hex,Maranhão,BALSAS,Fazenda Escondido,Soja,2872.0,2026-03-17 09:38:05,2026-03-17 09:38:23,2026-03-17,9,18746.0,1,0,-7.9615,-45.9095,-7.961475,-45.909408,1,valid,1.85,-94.0,poor,good,1,0,idle,powered_idle,1,,1,,ABS-0036-0041,AA550F5B053E69B920FD00FFF9DA71FFD3DC7900015E01009000CCAC,,257623358,0,14.4,0,CCAC,data\raw_samples\raw\abs\year=2026\month=03\day=17\hour=09\part-00001.jsonl,9
5ea8d2f7-d515-4411-a198-5b2ed096ee8c,ABS,ABS-0036,ABS-0036,ABS-0036,EC2 AWS,hex,Maranhão,BALSAS,Fazenda Escondido,Soja,2872.0,2026-03-17 09:40:27,2026-03-17 09:40:35,2026-03-17,9,8502.0,1,0,-7.9615,-45.9094,-7.961475,-45.909408,1,valid,0.0,-82.0,moderate,good,1,0,idle,powered_idle,1,,1,,ABS-0036-0042,AA550F5B053E69B9218B00FFF9DA71FFD3DC7A00005201007B001056,,257623358,0,12.3,0,1056,data\raw_samples\raw\abs\year=2026\month=03\day=17\hour=09\part-00001.jsonl,10
3e1cfc3d-8f50-4375-9260-d5294d8c5012,ABS,ABS-0036,ABS-0036,ABS-0036,EC2 AWS,hex,Maranhão,BALSAS,Fazenda Escondido,Soja,2872.0,2026-03-17 09:44:48,2026-03-17 09:49:59,2026-03-17,9,311824.0,1,1,-7.9614,-45.9094,-7.961475,-45.909408,1,valid,0.0,-87.0,moderate,moderate,1,0,idle,powered_idle,1,,0,buffered_flag,ABS-0036-0043,AA550F5B053E69B9229000FFF9DA72FFD3DC7A000057050078085175,buffer/reenvio,257623358,0,12.0,8,5175,data\raw_samples\raw\abs\year=2026\month=03\day=17\hour=09\part-00001.jsonl,11
c3a71c63-71c8-4845-86f8-30d385b168ff,ABS,ABS-0036,ABS-0036,ABS-0036,EC2 AWS,hex,Maranhão,BALSAS,Fazenda Escondido,Soja,2872.0,2026-03-17 09:50:46,2026-03-17 09:58:36,2026-03-17,9,14533.0,1,0,-7.9616,-45.9097,-7.961475,-45.909408,1,valid,3.7,-105.0,critical,poor,1,1,operating,operating_poor_coverage,1,,0,poor_coverage,ABS-0036-0044,AA550F5B053E69B923F600FFF9DA70FFD3DC77000269030088012DF5,cobertura_poor,257623358,0,13.6,1,2DF5,data\raw_samples\raw\abs\year=2026\month=03\day=17\hour=09\part-00001.jsonl,12
faa3ef96-0e5a-4546-a0de-50973c6bda71,ABS,ABS-0036,ABS-0036,ABS-0036,EC2 AWS,hex,Maranhão,BALSAS,Fazenda Escondido,Soja,2872.0,2026-03-17 09:52:48,2026-03-17 10:05:22,2026-03-17,9,754971.0,1,1,-7.9613,-45.9094,-7.961475,-45.909408,1,valid,5.550000000000001,-84.0,moderate,moderate,1,1,operating,operating_nominal,1,,0,buffered_flag,ABS-0036-0045,AA550F5B053E69B9247000FFF9DA73FFD3DC7A00035407007F086B4B,buffer/reenvio,257623358,0,12.7,8,6B4B,data\raw_samples\raw\abs\year=2026\month=03\day=17\hour=09\part-00001.jsonl,13
8369f939-b773-4f8f-853b-1bd4c45f2f5d,ABS,ABS-0036,ABS-0036,ABS-0036,EC2 AWS,hex,Maranhão,BALSAS,Fazenda Escondido,Soja,2872.0,2026-03-17 09:58:17,2026-03-17 09:51:00,2026-03-17,9,19661.0,1,0,-7.9614,-45.9094,-7.961475,-45.909408,1,valid,0.0,-84.0,moderate,good,1,0,idle,powered_idle,1,,1,,ABS-0036-0046,AA550F5B053E69B925B900FFF9DA72FFD3DC7A00005401009000F167,,257623358,0,14.4,0,F167,data\raw_samples\raw\abs\year=2026\month=03\day=17\hour=09\part-00001.jsonl,14
d62e94a8-d944-444a-883b-4aebe7e250eb,ABS,ABS-0036,ABS-0036,ABS-0036,EC2 AWS,hex,Maranhão,BALSAS,Fazenda Escondido,Soja,2872.0,2026-03-17 10:03:44,2026-03-17 10:03:49,2026-03-17,10,5434.0,1,0,-7.9615,-45.9094,-7.961475,-45.909408,1,valid,0.0,-91.0,poor,moderate,1,0,idle,powered_idle,1,,1,,ABS-0036-0047,AA550F5B053E69B9270000FFF9DA71FFD3DC7A00005B01007F00D454,,257623358,0,12.7,0,D454,data\raw_samples\raw\abs\year=2026\month=03\day=17\hour=10\part-00001.jsonl,1
14b171a9-9f58-4564-bc10-840111e5f5c1,ABS,ABS-0036,ABS-0036,ABS-0036,EC2 AWS,hex,Maranhão,BALSAS,Fazenda Escondido,Soja,2872.0,2026-03-17 10:12:18,2026-03-17 10:12:37,2026-03-17,10,19530.0,1,0,-7.9615,-45.9094,-7.961475,-45.909408,1,valid,0.0,-99.0,poor,moderate,1,0,idle,powered_idle,1,,1,,ABS-0036-0048,AA550F5B053E69B9290200FFF9DA71FFD3DC7A00006301007E00941C,,257623358,0,12.6,0,941C,data\raw_samples\raw\abs\year=2026\month=03\day=17\hour=10\part-00001.jsonl,2
1182a340-b54c-4130-8fb6-98b75c293771,ABS,ABS-0036,ABS-0036,ABS-0036,EC2 AWS,hex,Maranhão,BALSAS,Fazenda Escondido,Soja,2872.0,2026-03-17 10:16:31,2026-03-17 10:25:06,2026-03-17,10,515828.0,1,1,-7.9615,-45.9094,-7.961475,-45.909408,1,valid,1.85,-86.0,moderate,good,1,0,idle,powered_idle,1,,0,buffered_flag,ABS-0036-0049,AA550F5B053E69B929FF00FFF9DA71FFD3DC7A00015605007B083DE6,buffer/reenvio;atrasado,257623358,0,12.3,8,3DE6,data\raw_samples\raw\abs\year=2026\month=03\day=17\hour=10\part-00001.jsonl,3
