normalized_id,hardware,device_id,hardware_session_id,session_id,source_system,payload_format,state_client,city,execution_place,seed_type,weight_kg,event_time,ingestion_time,event_date,event_hour,delay_ms,is_late,is_buffered,latitude,longitude,latitude_ref,longitude_ref,gps_valid,gps_status,speed_kmh,rssi_dbm,signal_quality,network_condition,machine_on,machine_operating,machine_status,scenario_state,parse_ok,parse_error,data_quality_ok,data_quality_flags,raw_record_id,raw_payload,observacoes,_source_file,_source_line
dc1be5df-a0ae-4892-b43b-148a96ed813f,FMC920,FMC920-0018,FMC920-0018,FMC920-0018,AWS IoT Core,json,Paraná,CAMPO MOURAO,Fazenda canaã,Soja,11000.0,2026-03-09 15:36:14,2026-03-09 15:36:17,2026-03-09,15,3132.0,0,0,-23.953967,-52.486438,-23.953889,-52.486111,1,valid,10.7,-72.0,good,good,1,1,operating,operating_nominal,1,,1,,FMC920-0018-0225,"{""deviceId"":""FMC920-0018"",""ts"":""2026-03-09T15:36:14"",""seq"":225,""gps"":{""lat"":-23.953967,""lon"":-52.486438,""alt"":552,""speed_kmh"":10.7,""angle"":203,""sats"":12,""hdop"":0.8,""fix"":true},""gsm"":{""rssi_dbm"":-72,""network"":""LTE-M""},""power"":{""ext_v"":13.8,""battery_v"":4.04},""io"":{""din1_ignition"":1,""din_operating"":1,""dout1"":0},""event"":""operating_nominal"",""buffered"":false}",,data\raw_samples\raw\fmc920\year=2026\month=03\day=09\hour=15\part-00001.jsonl,18
1d6b5f9c-a701-4972-8f20-ffc8a3abc434,FMC920,FMC920-0018,FMC920-0018,FMC920-0018,AWS IoT Core,json,Paraná,CAMPO MOURAO,Fazenda canaã,Soja,11000.0,2026-03-09 15:37:39,2026-03-09 15:37:42,2026-03-09,15,3586.0,0,0,-23.953612,-52.485764,-23.953889,-52.486111,1,valid,5.9,-69.0,good,good,1,1,operating,operating_partial_obstruction,1,,1,,FMC920-0018-0226,"{""deviceId"":""FMC920-0018"",""ts"":""2026-03-09T15:37:39"",""seq"":226,""gps"":{""lat"":-23.953612,""lon"":-52.485764,""alt"":577,""speed_kmh"":5.9,""angle"":339,""sats"":9,""hdop"":1.5,""fix"":true},""gsm"":{""rssi_dbm"":-69,""network"":""LTE-M""},""power"":{""ext_v"":13.4,""battery_v"":4.01},""io"":{""din1_ignition"":1,""din_operating"":1,""dout1"":0},""event"":""operating_partial_obstruction"",""buffered"":false}",obstrucao_parcial,data\raw_samples\raw\fmc920\year=2026\month=03\day=09\hour=15\part-00001.jsonl,19
fd8a39c7-a9a2-4b5e-bccf-32bcb1f6868a,FMC920,FMC920-0018,FMC920-0018,FMC920-0018,AWS IoT Core,json,Paraná,CAMPO MOURAO,Fazenda canaã,Soja,11000.0,2026-03-09 15:38:55,2026-03-09 15:42:45,2026-03-09,15,230177.0,1,1,-23.953708,-52.485868,-23.953889,-52.486111,1,valid,6.3,-75.0,good,good,1,1,operating,operating_nominal,1,,1,,FMC920-0018-0227,"{""deviceId"":""FMC920-0018"",""ts"":""2026-03-09T15:38:55"",""seq"":227,""gps"":{""lat"":-23.953708,""lon"":-52.485868,""alt"":551,""speed_kmh"":6.3,""angle"":37,""sats"":13,""hdop"":1.1,""fix"":true},""gsm"":{""rssi_dbm"":-75,""network"":""LTE-M""},""power"":{""ext_v"":13.7,""battery_v"":4.05},""io"":{""din1_ignition"":1,""din_operating"":1,""dout1"":0},""event"":""operating_nominal"",""buffered"":true}",buffer/reenvio,data\raw_samples\raw\fmc920\year=2026\month=03\day=09\hour=15\part-00001.jsonl,20
bbbd98de-f0e2-4eb4-abdd-724f42eea531,FMC920,FMC920-0018,FMC920-0018,FMC920-0018,AWS IoT Core,json,Paraná,CAMPO MOURAO,Fazenda canaã,Soja,11000.0,2026-03-09 15:40:55,2026-03-09 15:40:56,2026-03-09,15,1412.0,0,0,-23.9538,-52.485998,-23.953889,-52.486111,1,valid,8.9,-67.0,good,good,1,1,operating,operating_nominal,1,,1,,FMC920-0018-0228,"{""deviceId"":""FMC920-0018"",""ts"":""2026-03-09T15:40:55"",""seq"":228,""gps"":{""lat"":-23.9538,""lon"":-52.485998,""alt"":589,""speed_kmh"":8.9,""angle"":169,""sats"":9,""hdop"":1.6,""fix"":true},""gsm"":{""rssi_dbm"":-67,""network"":""LTE-M""},""power"":{""ext_v"":14.2,""battery_v"":3.82},""io"":{""din1_ignition"":1,""din_operating"":1,""dout1"":0},""event"":""operating_nominal"",""buffered"":false}",,data\raw_samples\raw\fmc920\year=2026\month=03\day=09\hour=15\part-00001.jsonl,21
5811814b-fb8b-4a50-8a8c-2055445b619b,FMC920,FMC920-0018,FMC920-0018,FMC920-0018,AWS IoT Core,json,Paraná,CAMPO MOURAO,Fazenda canaã,Soja,11000.0,2026-03-09 15:43:00,2026-03-09 15:43:02,2026-03-09,15,2495.0,0,0,-23.954235,-52.485926,-23.953889,-52.486111,1,valid,7.9,-68.0,good,good,1,1,operating,operating_partial_obstruction,1,,1,,FMC920-0018-0229,"{""deviceId"":""FMC920-0018"",""ts"":""2026-03-09T15:43:00"",""seq"":229,""gps"":{""lat"":-23.954235,""lon"":-52.485926,""alt"":551,""speed_kmh"":7.9,""angle"":77,""sats"":12,""hdop"":1.1,""fix"":true},""gsm"":{""rssi_dbm"":-68,""network"":""LTE-M""},""power"":{""ext_v"":14.3,""battery_v"":3.83},""io"":{""din1_ignition"":1,""din_operating"":1,""dout1"":0},""event"":""operating_partial_obstruction"",""buffered"":false}",obstrucao_parcial,data\raw_samples\raw\fmc920\year=2026\month=03\day=09\hour=15\part-00001.jsonl,22
8c9108f5-4148-42dc-969d-5244096433cb,FMC920,FMC920-0018,FMC920-0018,FMC920-0018,AWS IoT Core,json,Paraná,CAMPO MOURAO,Fazenda canaã,Soja,11000.0,2026-03-09 15:45:36,2026-03-09 15:56:22,2026-03-09,15,646619.0,1,1,-23.953556,-52.485823,-23.953889,-52.486111,1,valid,9.3,-75.0,good,good,1,1,operating,operating_nominal,1,,1,,FMC920-0018-0230,"{""deviceId"":""FMC920-0018"",""ts"":""2026-03-09T15:45:36"",""seq"":230,""gps"":{""lat"":-23.953556,""lon"":-52.485823,""alt"":607,""speed_kmh"":9.3,""angle"":165,""sats"":14,""hdop"":1.8,""fix"":true},""gsm"":{""rssi_dbm"":-75,""network"":""LTE-M""},""power"":{""ext_v"":14.2,""battery_v"":4.02},""io"":{""din1_ignition"":1,""din_operating"":1,""dout1"":0},""event"":""operating_nominal"",""buffered"":true}",buffer/reenvio,data\raw_samples\raw\fmc920\year=2026\month=03\day=09\hour=15\part-00001.jsonl,23
bfa7b838-a809-487c-a3c1-5dccedd11eb8,FMC920,FMC920-0018,FMC920-0018,FMC920-0018,AWS IoT Core,json,Paraná,CAMPO MOURAO,Fazenda canaã,Soja,11000.0,2026-03-09 15:46:46,2026-03-09 15:47:31,2026-03-09,15,45727.0,1,0,-23.954071,-52.485991,-23.953889,-52.486111,1,valid,9.6,-80.0,good,good,1,1,operating,operating_nominal,1,,1,,FMC920-0018-0231,"{""deviceId"":""FMC920-0018"",""ts"":""2026-03-09T15:46:46"",""seq"":231,""gps"":{""lat"":-23.954071,""lon"":-52.485991,""alt"":616,""speed_kmh"":9.6,""angle"":95,""sats"":11,""hdop"":1.2,""fix"":true},""gsm"":{""rssi_dbm"":-80,""network"":""LTE-M""},""power"":{""ext_v"":13.2,""battery_v"":3.92},""io"":{""din1_ignition"":1,""din_operating"":1,""dout1"":0},""event"":""operating_nominal"",""buffered"":false}",atrasado,data\raw_samples\raw\fmc920\year=2026\month=03\day=09\hour=15\part-00001.jsonl,24
f1ec8f8e-a569-4010-b9f0-c1fb84ed4a12,FMC920,FMC920-0018,FMC920-0018,FMC920-0018,AWS IoT Core,json,Paraná,CAMPO MOURAO,Fazenda canaã,Soja,11000.0,2026-03-09 15:50:34,2026-03-09 15:50:36,2026-03-09,15,2939.0,0,0,-23.954192,-52.485826,-23.953889,-52.486111,1,valid,9.5,-69.0,good,good,1,1,operating,operating_nominal,1,,1,,FMC920-0018-0232,"{""deviceId"":""FMC920-0018"",""ts"":""2026-03-09T15:50:34"",""seq"":232,""gps"":{""lat"":-23.954192,""lon"":-52.485826,""alt"":642,""speed_kmh"":9.5,""angle"":2,""sats"":12,""hdop"":1.7,""fix"":true},""gsm"":{""rssi_dbm"":-69,""network"":""LTE-M""},""power"":{""ext_v"":14.0,""battery_v"":3.94},""io"":{""din1_ignition"":1,""din_operating"":1,""dout1"":0},""event"":""operating_nominal"",""buffered"":false}",,data\raw_samples\raw\fmc920\year=2026\month=03\day=09\hour=15\part-00001.jsonl,25
b0d38143-494b-4a3e-b787-60ab9bf98f5f,FMC920,FMC920-0018,FMC920-0018,FMC920-0018,AWS IoT Core,json,Paraná,CAMPO MOURAO,Fazenda canaã,Soja,11000.0,2026-03-09 15:52:25,2026-03-09 15:52:26,2026-03-09,15,1485.0,0,0,-23.953827,-52.486242,-23.953889,-52.486111,1,valid,10.8,-76.0,good,moderate,1,1,operating,operating_nominal,1,,1,,FMC920-0018-0233,"{""deviceId"":""FMC920-0018"",""ts"":""2026-03-09T15:52:25"",""seq"":233,""gps"":{""lat"":-23.953827,""lon"":-52.486242,""alt"":598,""speed_kmh"":10.8,""angle"":284,""sats"":13,""hdop"":1.5,""fix"":true},""gsm"":{""rssi_dbm"":-76,""network"":""LTE-M""},""power"":{""ext_v"":13.8,""battery_v"":3.98},""io"":{""din1_ignition"":1,""din_operating"":1,""dout1"":0},""event"":""operating_nominal"",""buffered"":false}",,data\raw_samples\raw\fmc920\year=2026\month=03\day=09\hour=15\part-00001.jsonl,26
d38cc05a-2649-4a94-800e-23c2c38b9782,FMC920,FMC920-0018,FMC920-0018,FMC920-0018,AWS IoT Core,json,Paraná,CAMPO MOURAO,Fazenda canaã,Soja,11000.0,2026-03-09 15:55:02,2026-03-09 15:55:05,2026-03-09,15,3183.0,0,0,-23.954192,-52.485776,-23.953889,-52.486111,1,valid,7.6,-67.0,good,moderate,1,1,operating,operating_nominal,1,,1,,FMC920-0018-0234,"{""deviceId"":""FMC920-0018"",""ts"":""2026-03-09T15:55:02"",""seq"":234,""gps"":{""lat"":-23.954192,""lon"":-52.485776,""alt"":615,""speed_kmh"":7.6,""angle"":141,""sats"":11,""hdop"":1.7,""fix"":true},""gsm"":{""rssi_dbm"":-67,""network"":""LTE-M""},""power"":{""ext_v"":13.5,""battery_v"":4.02},""io"":{""din1_ignition"":1,""din_operating"":1,""dout1"":0},""event"":""operating_nominal"",""buffered"":false}",,data\raw_samples\raw\fmc920\year=2026\month=03\day=09\hour=15\part-00001.jsonl,27
85d603bc-5d82-4056-86c4-53a12c5f3ebb,FMC920,FMC920-0018,FMC920-0018,FMC920-0018,AWS IoT Core,json,Paraná,CAMPO MOURAO,Fazenda canaã,Soja,11000.0,2026-03-09 15:58:14,2026-03-09 15:58:17,2026-03-09,15,3361.0,0,0,-23.954115,-52.486311,-23.953889,-52.486111,1,valid,7.8,-76.0,good,good,1,1,operating,operating_nominal,1,,1,,FMC920-0018-0235,"{""deviceId"":""FMC920-0018"",""ts"":""2026-03-09T15:58:14"",""seq"":235,""gps"":{""lat"":-23.954115,""lon"":-52.486311,""alt"":567,""speed_kmh"":7.8,""angle"":339,""sats"":14,""hdop"":1.8,""fix"":true},""gsm"":{""rssi_dbm"":-76,""network"":""LTE-M""},""power"":{""ext_v"":14.3,""battery_v"":3.81},""io"":{""din1_ignition"":1,""din_operating"":1,""dout1"":0},""event"":""operating_nominal"",""buffered"":false}",,data\raw_samples\raw\fmc920\year=2026\month=03\day=09\hour=15\part-00001.jsonl,28
4ee6a42e-9edc-436a-ac21-c6a5ffdf80ea,FMC920,FMC920-0018,FMC920-0018,FMC920-0018,AWS IoT Core,json,Paraná,CAMPO MOURAO,Fazenda canaã,Soja,11000.0,2026-03-09 16:00:53,2026-03-09 16:00:56,2026-03-09,16,3710.0,0,0,-23.953716,-52.486415,-23.953889,-52.486111,1,valid,8.0,-74.0,good,good,1,1,operating,operating_nominal,1,,1,,FMC920-0018-0236,"{""deviceId"":""FMC920-0018"",""ts"":""2026-03-09T16:00:53"",""seq"":236,""gps"":{""lat"":-23.953716,""lon"":-52.486415,""alt"":636,""speed_kmh"":8.0,""angle"":64,""sats"":9,""hdop"":1.5,""fix"":true},""gsm"":{""rssi_dbm"":-74,""network"":""LTE-M""},""power"":{""ext_v"":14.1,""battery_v"":3.98},""io"":{""din1_ignition"":1,""din_operating"":1,""dout1"":0},""event"":""operating_nominal"",""buffered"":false}",,data\raw_samples\raw\fmc920\year=2026\month=03\day=09\hour=16\part-00001.jsonl,1
34dc0f69-42ca-4de0-b08b-0d1c46209267,FMC920,FMC920-0018,FMC920-0018,FMC920-0018,AWS IoT Core,json,Paraná,CAMPO MOURAO,Fazenda canaã,Soja,11000.0,2026-03-09 16:02:13,2026-03-09 16:02:14,2026-03-09,16,1320.0,0,0,-23.954148,-52.486154,-23.953889,-52.486111,1,valid,10.0,-74.0,good,good,1,1,operating,operating_nominal,1,,1,,FMC920-0018-0237,"{""deviceId"":""FMC920-0018"",""ts"":""2026-03-09T16:02:13"",""seq"":237,""gps"":{""lat"":-23.954148,""lon"":-52.486154,""alt"":581,""speed_kmh"":10.0,""angle"":190,""sats"":13,""hdop"":1.7,""fix"":true},""gsm"":{""rssi_dbm"":-74,""network"":""LTE-M""},""power"":{""ext_v"":14.0,""battery_v"":3.81},""io"":{""din1_ignition"":1,""din_operating"":1,""dout1"":0},""event"":""operating_nominal"",""buffered"":false}",,data\raw_samples\raw\fmc920\year=2026\month=03\day=09\hour=16\part-00001.jsonl,2
e339a68f-e36d-4bb1-8171-8a357e376b88,FMC920,FMC920-0018,FMC920-0018,FMC920-0018,AWS IoT Core,json,Paraná,CAMPO MOURAO,Fazenda canaã,Soja,11000.0,2026-03-09 16:03:32,2026-03-09 16:03:35,2026-03-09,16,3236.0,0,0,-23.953761,-52.485884,-23.953889,-52.486111,1,valid,9.0,-74.0,good,good,1,1,operating,operating_partial_obstruction,1,,1,,FMC920-0018-0238,"{""deviceId"":""FMC920-0018"",""ts"":""2026-03-09T16:03:32"",""seq"":238,""gps"":{""lat"":-23.953761,""lon"":-52.485884,""alt"":606,""speed_kmh"":9.0,""angle"":233,""sats"":9,""hdop"":1.7,""fix"":true},""gsm"":{""rssi_dbm"":-74,""network"":""LTE-M""},""power"":{""ext_v"":13.7,""battery_v"":3.9},""io"":{""din1_ignition"":1,""din_operating"":1,""dout1"":0},""event"":""operating_partial_obstruction"",""buffered"":false}",obstrucao_parcial,data\raw_samples\raw\fmc920\year=2026\month=03\day=09\hour=16\part-00001.jsonl,3
4088c1b7-b0de-48b2-8ed0-f233219cb6fa,FMC920,FMC920-0018,FMC920-0018,FMC920-0018,AWS IoT Core,json,Paraná,CAMPO MOURAO,Fazenda canaã,Soja,11000.0,2026-03-09 16:05:23,2026-03-09 16:05:26,2026-03-09,16,3608.0,0,0,,,-23.953889,-52.486111,0,invalid,0.8,-83.0,moderate,good,1,1,operating,operating_nominal,1,,1,,FMC920-0018-0239,"{""deviceId"":""FMC920-0018"",""ts"":""2026-03-09T16:05:23"",""seq"":239,""gps"":{""lat"":null,""lon"":null,""alt"":598,""speed_kmh"":0.8,""angle"":311,""sats"":0,""hdop"":7.8,""fix"":false},""gsm"":{""rssi_dbm"":-83,""network"":""LTE-M""},""power"":{""ext_v"":13.2,""battery_v"":4.04},""io"":{""din1_ignition"":1,""din_operating"":1,""dout1"":0},""event"":""operating_nominal"",""buffered"":false}",gps_invalido_ou_perdido,data\raw_samples\raw\fmc920\year=2026\month=03\day=09\hour=16\part-00001.jsonl,4
34cd5dc1-8ed3-4aab-8a6d-148359a72a3c,FMC920,FMC920-0018,FMC920-0018,FMC920-0018,AWS IoT Core,json,Paraná,CAMPO MOURAO,Fazenda canaã,Soja,11000.0,2026-03-09 16:06:34,2026-03-09 16:07:23,2026-03-09,16,49925.0,1,0,-23.953563,-52.486082,-23.953889,-52.486111,1,valid,8.3,-95.0,poor,poor,1,1,operating,operating_poor_coverage,1,,1,,FMC920-0018-0240,"{""deviceId"":""FMC920-0018"",""ts"":""2026-03-09T16:06:34"",""seq"":240,""gps"":{""lat"":-23.953563,""lon"":-52.486082,""alt"":575,""speed_kmh"":8.3,""angle"":60,""sats"":9,""hdop"":1.4,""fix"":true},""gsm"":{""rssi_dbm"":-95,""network"":""LTE-M""},""power"":{""ext_v"":13.6,""battery_v"":3.8},""io"":{""din1_ignition"":1,""din_operating"":1,""dout1"":0},""event"":""operating_poor_coverage"",""buffered"":false}",atrasado;cobertura_poor,data\raw_samples\raw\fmc920\year=2026\month=03\day=09\hour=16\part-00001.jsonl,5
5bd8992b-bf9d-4869-866b-db4f8aa0e720,FMC920,FMC920-0018,FMC920-0018,FMC920-0018,AWS IoT Core,json,Paraná,CAMPO MOURAO,Fazenda canaã,Soja,11000.0,2026-03-09 16:09:18,2026-03-09 16:09:21,2026-03-09,16,3668.0,0,0,-23.953571,-52.485847,-23.953889,-52.486111,1,valid,6.7,-84.0,moderate,good,1,1,operating,operating_nominal,1,,1,,FMC920-0018-0241,"{""deviceId"":""FMC920-0018"",""ts"":""2026-03-09T16:09:18"",""seq"":241,""gps"":{""lat"":-23.953571,""lon"":-52.485847,""alt"":560,""speed_kmh"":6.7,""angle"":292,""sats"":11,""hdop"":1.7,""fix"":true},""gsm"":{""rssi_dbm"":-84,""network"":""LTE-M""},""power"":{""ext_v"":13.8,""battery_v"":3.9},""io"":{""din1_ignition"":1,""din_operating"":1,""dout1"":0},""event"":""operating_nominal"",""buffered"":false}",,data\raw_samples\raw\fmc920\year=2026\month=03\day=09\hour=16\part-00001.jsonl,6
add93782-1887-41f6-a7e4-1dbc2845a357,FMC920,FMC920-0018,FMC920-0018,FMC920-0018,AWS IoT Core,json,Paraná,CAMPO MOURAO,Fazenda canaã,Soja,11000.0,2026-03-09 16:12:20,2026-03-09 16:12:23,2026-03-09,16,3954.0,0,0,-23.953937,-52.485775,-23.953889,-52.486111,1,valid,6.1,-64.0,good,good,1,1,operating,operating_nominal,1,,1,,FMC920-0018-0242,"{""deviceId"":""FMC920-0018"",""ts"":""2026-03-09T16:12:20"",""seq"":242,""gps"":{""lat"":-23.953937,""lon"":-52.485775,""alt"":622,""speed_kmh"":6.1,""angle"":213,""sats"":9,""hdop"":1.5,""fix"":true},""gsm"":{""rssi_dbm"":-64,""network"":""LTE-M""},""power"":{""ext_v"":13.5,""battery_v"":3.88},""io"":{""din1_ignition"":1,""din_operating"":1,""dout1"":0},""event"":""operating_nominal"",""buffered"":false}",,data\raw_samples\raw\fmc920\year=2026\month=03\day=09\hour=16\part-00001.jsonl,7
b8474e6f-b964-4c16-96a4-476abe2db2ef,FMC920,FMC920-0018,FMC920-0018,FMC920-0018,AWS IoT Core,json,Paraná,CAMPO MOURAO,Fazenda canaã,Soja,11000.0,2026-03-09 16:15:13,2026-03-09 16:15:15,2026-03-09,16,2483.0,0,0,-23.954177,-52.485783,-23.953889,-52.486111,1,valid,5.5,-77.0,good,good,1,1,operating,operating_nominal,1,,1,,FMC920-0018-0243,"{""deviceId"":""FMC920-0018"",""ts"":""2026-03-09T16:15:13"",""seq"":243,""gps"":{""lat"":-23.954177,""lon"":-52.485783,""alt"":644,""speed_kmh"":5.5,""angle"":175,""sats"":13,""hdop"":0.9,""fix"":true},""gsm"":{""rssi_dbm"":-77,""network"":""LTE-M""},""power"":{""ext_v"":14.3,""battery_v"":3.94},""io"":{""din1_ignition"":1,""din_operating"":1,""dout1"":0},""event"":""operating_nominal"",""buffered"":false}",,data\raw_samples\raw\fmc920\year=2026\month=03\day=09\hour=16\part-00001.jsonl,8
a8f90099-1b64-4287-b741-e7e07c642121,FMC920,FMC920-0018,FMC920-0018,FMC920-0018,AWS IoT Core,json,Paraná,CAMPO MOURAO,Fazenda canaã,Soja,11000.0,2026-03-09 16:17:54,2026-03-09 16:17:57,2026-03-09,16,3330.0,0,0,-23.953725,-52.485797,-23.953889,-52.486111,1,valid,10.7,-66.0,good,good,1,1,operating,operating_partial_obstruction,1,,1,,FMC920-0018-0244,"{""deviceId"":""FMC920-0018"",""ts"":""2026-03-09T16:17:54"",""seq"":244,""gps"":{""lat"":-23.953725,""lon"":-52.485797,""alt"":602,""speed_kmh"":10.7,""angle"":75,""sats"":8,""hdop"":1.5,""fix"":true},""gsm"":{""rssi_dbm"":-66,""network"":""LTE-M""},""power"":{""ext_v"":13.9,""battery_v"":3.98},""io"":{""din1_ignition"":1,""din_operating"":1,""dout1"":0},""event"":""operating_partial_obstruction"",""buffered"":false}",obstrucao_parcial,data\raw_samples\raw\fmc920\year=2026\month=03\day=09\hour=16\part-00001.jsonl,9
2d0eab52-ce1f-49b1-93e1-525ae0bd48b9,FMC920,FMC920-0018,FMC920-0018,FMC920-0018,AWS IoT Core,json,Paraná,CAMPO MOURAO,Fazenda canaã,Soja,11000.0,2026-03-09 16:20:06,2026-03-09 16:20:07,2026-03-09,16,1564.0,0,0,-23.953676,-52.48584,-23.953889,-52.486111,1,valid,10.6,-76.0,good,good,1,1,operating,operating_nominal,1,,1,,FMC920-0018-0245,"{""deviceId"":""FMC920-0018"",""ts"":""2026-03-09T16:20:06"",""seq"":245,""gps"":{""lat"":-23.953676,""lon"":-52.48584,""alt"":596,""speed_kmh"":10.6,""angle"":272,""sats"":10,""hdop"":1.5,""fix"":true},""gsm"":{""rssi_dbm"":-76,""network"":""LTE-M""},""power"":{""ext_v"":13.4,""battery_v"":3.86},""io"":{""din1_ignition"":1,""din_operating"":1,""dout1"":0},""event"":""operating_nominal"",""buffered"":false}",,data\raw_samples\raw\fmc920\year=2026\month=03\day=09\hour=16\part-00001.jsonl,10
329ad418-c683-4853-b6c4-f151b0fb491e,FMC920,FMC920-0018,FMC920-0018,FMC920-0018,AWS IoT Core,json,Paraná,CAMPO MOURAO,Fazenda canaã,Soja,11000.0,2026-03-09 16:25:18,2026-03-09 16:25:20,2026-03-09,16,2444.0,0,0,-23.953756,-52.485988,-23.953889,-52.486111,1,valid,9.6,-97.0,poor,critical,1,1,operating,operating_poor_coverage,1,,1,,FMC920-0018-0246,"{""deviceId"":""FMC920-0018"",""ts"":""2026-03-09T16:25:18"",""seq"":246,""gps"":{""lat"":-23.953756,""lon"":-52.485988,""alt"":642,""speed_kmh"":9.6,""angle"":137,""sats"":12,""hdop"":1.5,""fix"":true},""gsm"":{""rssi_dbm"":-97,""network"":""LTE-M""},""power"":{""ext_v"":14.0,""battery_v"":4.04},""io"":{""din1_ignition"":1,""din_operating"":1,""dout1"":0},""event"":""operating_poor_coverage"",""buffered"":false}",cobertura_critical,data\raw_samples\raw\fmc920\year=2026\month=03\day=09\hour=16\part-00001.jsonl,11
1ba36e33-3ab0-4b0f-ac47-02897c6cd7f8,FMC920,FMC920-0018,FMC920-0018,FMC920-0018,AWS IoT Core,json,Paraná,CAMPO MOURAO,Fazenda canaã,Soja,11000.0,2026-03-09 16:26:33,2026-03-09 16:26:36,2026-03-09,16,3782.0,0,0,,,-23.953889,-52.486111,0,invalid,0.8,-77.0,good,good,1,1,operating,operating_nominal,1,,1,,FMC920-0018-0247,"{""deviceId"":""FMC920-0018"",""ts"":""2026-03-09T16:26:33"",""seq"":247,""gps"":{""lat"":null,""lon"":null,""alt"":598,""speed_kmh"":0.8,""angle"":32,""sats"":4,""hdop"":10.2,""fix"":false},""gsm"":{""rssi_dbm"":-77,""network"":""LTE-M""},""power"":{""ext_v"":13.7,""battery_v"":4.03},""io"":{""din1_ignition"":1,""din_operating"":1,""dout1"":0},""event"":""operating_nominal"",""buffered"":false}",gps_invalido_ou_perdido,data\raw_samples\raw\fmc920\year=2026\month=03\day=09\hour=16\part-00001.jsonl,12
6e5df688-1cee-47b1-8b26-a9a61b2ec91e,FMC920,FMC920-0018,FMC920-0018,FMC920-0018,AWS IoT Core,json,Paraná,CAMPO MOURAO,Fazenda canaã,Soja,11000.0,2026-03-09 16:27:52,2026-03-09 16:28:47,2026-03-09,16,55791.0,1,0,-23.953652,-52.486028,-23.953889,-52.486111,1,valid,7.6,-76.0,good,good,1,1,operating,operating_nominal,1,,1,,FMC920-0018-0248,"{""deviceId"":""FMC920-0018"",""ts"":""2026-03-09T16:27:52"",""seq"":248,""gps"":{""lat"":-23.953652,""lon"":-52.486028,""alt"":568,""speed_kmh"":7.6,""angle"":165,""sats"":14,""hdop"":1.2,""fix"":true},""gsm"":{""rssi_dbm"":-76,""network"":""LTE-M""},""power"":{""ext_v"":14.1,""battery_v"":3.89},""io"":{""din1_ignition"":1,""din_operating"":1,""dout1"":0},""event"":""operating_nominal"",""buffered"":false}",atrasado,data\raw_samples\raw\fmc920\year=2026\month=03\day=09\hour=16\part-00001.jsonl,13
5bd41db4-d880-4f1e-8588-13dbf90abfec,FMC920,FMC920-0018,FMC920-0018,FMC920-0018,AWS IoT Core,json,Paraná,CAMPO MOURAO,Fazenda canaã,Soja,11000.0,2026-03-09 16:30:31,2026-03-09 16:31:46,2026-03-09,16,75936.0,1,0,-23.954046,-52.486293,-23.953889,-52.486111,1,valid,8.1,-63.0,good,good,1,1,operating,operating_nominal,1,,1,,FMC920-0018-0249,"{""deviceId"":""FMC920-0018"",""ts"":""2026-03-09T16:30:31"",""seq"":249,""gps"":{""lat"":-23.954046,""lon"":-52.486293,""alt"":586,""speed_kmh"":8.1,""angle"":26,""sats"":9,""hdop"":1.2,""fix"":true},""gsm"":{""rssi_dbm"":-63,""network"":""LTE-M""},""power"":{""ext_v"":14.4,""battery_v"":4.04},""io"":{""din1_ignition"":1,""din_operating"":1,""dout1"":0},""event"":""operating_nominal"",""buffered"":false}",atrasado,data\raw_samples\raw\fmc920\year=2026\month=03\day=09\hour=16\part-00001.jsonl,14
1cee98db-53b6-4370-abbd-7043057d1d60,FMC920,FMC920-0018,FMC920-0018,FMC920-0018,AWS IoT Core,json,Paraná,CAMPO MOURAO,Fazenda canaã,Soja,11000.0,2026-03-09 16:32:39,2026-03-09 16:32:41,2026-03-09,16,2654.0,0,0,-23.954017,-52.486245,-23.953889,-52.486111,1,valid,9.7,-63.0,good,good,1,1,operating,operating_nominal,1,,1,,FMC920-0018-0250,"{""deviceId"":""FMC920-0018"",""ts"":""2026-03-09T16:32:39"",""seq"":250,""gps"":{""lat"":-23.954017,""lon"":-52.486245,""alt"":634,""speed_kmh"":9.7,""angle"":234,""sats"":12,""hdop"":1.2,""fix"":true},""gsm"":{""rssi_dbm"":-63,""network"":""LTE-M""},""power"":{""ext_v"":13.4,""battery_v"":4.04},""io"":{""din1_ignition"":1,""din_operating"":1,""dout1"":0},""event"":""operating_nominal"",""buffered"":false}",,data\raw_samples\raw\fmc920\year=2026\month=03\day=09\hour=16\part-00001.jsonl,15
e2544f41-81c6-4362-a5f2-d5b2ebddb7c1,FMC920,FMC920-0018,FMC920-0018,FMC920-0018,AWS IoT Core,json,Paraná,CAMPO MOURAO,Fazenda canaã,Soja,11000.0,2026-03-09 16:34:50,2026-03-09 16:34:53,2026-03-09,16,3789.0,0,0,-23.953595,-52.486362,-23.953889,-52.486111,1,valid,4.6,-82.0,moderate,good,1,1,operating,operating_nominal,1,,1,,FMC920-0018-0251,"{""deviceId"":""FMC920-0018"",""ts"":""2026-03-09T16:34:50"",""seq"":251,""gps"":{""lat"":-23.953595,""lon"":-52.486362,""alt"":621,""speed_kmh"":4.6,""angle"":143,""sats"":12,""hdop"":1.2,""fix"":true},""gsm"":{""rssi_dbm"":-82,""network"":""LTE-M""},""power"":{""ext_v"":13.5,""battery_v"":3.85},""io"":{""din1_ignition"":1,""din_operating"":1,""dout1"":0},""event"":""operating_nominal"",""buffered"":false}",,data\raw_samples\raw\fmc920\year=2026\month=03\day=09\hour=16\part-00001.jsonl,16
