normalized_id,hardware,device_id,hardware_session_id,session_id,source_system,payload_format,state_client,city,execution_place,seed_type,weight_kg,event_time,ingestion_time,event_date,event_hour,delay_ms,is_late,is_buffered,latitude,longitude,latitude_ref,longitude_ref,gps_valid,gps_status,speed_kmh,rssi_dbm,signal_quality,network_condition,machine_on,machine_operating,machine_status,scenario_state,parse_ok,parse_error,data_quality_ok,data_quality_flags,raw_record_id,raw_payload,observacoes,modem_status,gnss_age,err_code,_source_file,_source_line
1db3ab22-5933-4b20-a7c5-819b520d8d18,ZEFIRO,ZF4G-0004,ZEFIRO-0004,ZEFIRO-0004,HiveMQ,ascii,Santa Catarina,ABELARDO LUZ,Fazenda Griebler,Milho,803.0,2026-03-16 16:55:19,2026-03-16 16:55:25,2026-03-16,16,6899.0,1,0,-26.583382,-52.366706,-26.583333,-52.366667,1,valid,,-92.0,poor,moderate,1,0,idle,powered_idle,1,,1,,ZEFIRO-0004-0112,"DEV=ZF4G-0004|TS=2026-03-16 16:55:19|LAT=-26.583382|LON=-52.366706|GNSSAGE=2026/03/16 16:51:30|NET=LTE CAT-M1|RSSI=-92|MODEM=ONLINE|MODBUS_REQ=01040000003CF01B,010403FA000111BF|MODBUS_RESP=01040400050002ABCD,0104020000ABCD|PWR=1|RUN=0|BUF=0|ERR=",,ONLINE,2026/03/16 16:51:30,,data\raw_samples\raw\zefiro\year=2026\month=03\day=16\hour=16\part-00001.jsonl,24
ee774d1b-0466-4f76-899f-a38904c9fd55,ZEFIRO,ZF4G-0006,ZEFIRO-0006,ZEFIRO-0006,HiveMQ,ascii,Santa Catarina,ABELARDO LUZ,Fazenda Griebler,Milho,278.0,2026-03-16 16:56:02,2026-03-16 16:58:50,2026-03-16,16,168251.0,1,0,-26.583313,-52.366634,-26.583333,-52.366667,1,valid,,-95.0,poor,poor,1,0,idle,powered_idle,1,,1,,ZEFIRO-0006-0003,"DEV=ZF4G-0006|TS=2026-03-16 16:56:02|LAT=-26.583313|LON=-52.366634|GNSSAGE=2026/03/16 16:51:43|NET=LTE CAT-M1|RSSI=-95|MODEM=ONLINE|MODBUS_REQ=01040000003CF01B,010403FA000111BF|MODBUS_RESP=01040400050002ABCD,0104020000ABCD|PWR=1|RUN=0|BUF=0|ERR=",atrasado;cobertura_poor,ONLINE,2026/03/16 16:51:43,,data\raw_samples\raw\zefiro\year=2026\month=03\day=16\hour=16\part-00001.jsonl,25
8d6f5c4b-1347-4c14-886b-6ea7c59af1c8,ZEFIRO,ZF4G-0004,ZEFIRO-0004,ZEFIRO-0004,HiveMQ,ascii,Santa Catarina,ABELARDO LUZ,Fazenda Griebler,Milho,803.0,2026-03-16 16:59:14,2026-03-16 16:59:18,2026-03-16,16,4882.0,0,0,-26.583368,-52.366624,-26.583333,-52.366667,1,valid,,-92.0,poor,moderate,1,0,idle,powered_idle,1,,1,,ZEFIRO-0004-0113,"DEV=ZF4G-0004|TS=2026-03-16 16:59:14|LAT=-26.583368|LON=-52.366624|GNSSAGE=2026/03/16 16:55:57|NET=LTE CAT-M1|RSSI=-92|MODEM=ONLINE|MODBUS_REQ=01040000003CF01B,010403FA000111BF|MODBUS_RESP=01040400030002ABCD,0104020000ABCD|PWR=1|RUN=0|BUF=0|ERR=",,ONLINE,2026/03/16 16:55:57,,data\raw_samples\raw\zefiro\year=2026\month=03\day=16\hour=16\part-00001.jsonl,26
cc6bee84-0a1e-43d3-886b-b25cd898bdfb,ZEFIRO,ZF4G-0006,ZEFIRO-0006,ZEFIRO-0006,HiveMQ,ascii,Santa Catarina,ABELARDO LUZ,Fazenda Griebler,Milho,278.0,2026-03-16 17:01:37,2026-03-16 17:01:39,2026-03-16,17,2595.0,0,0,-26.583536,-52.366346,-26.583333,-52.366667,1,valid,,-83.0,moderate,moderate,1,1,operating,operating_nominal,1,,1,,ZEFIRO-0006-0004,"DEV=ZF4G-0006|TS=2026-03-16 17:01:37|LAT=-26.583536|LON=-52.366346|GNSSAGE=2026/03/16 17:01:35|NET=LTE CAT-M1|RSSI=-83|MODEM=ONLINE|MODBUS_REQ=01040000003CF01B,010403FA000111BF|MODBUS_RESP=01040400090002ABCD,0104020001ABCD|PWR=1|RUN=1|BUF=0|ERR=",,ONLINE,2026/03/16 17:01:35,,data\raw_samples\raw\zefiro\year=2026\month=03\day=16\hour=17\part-00001.jsonl,1
fe4e2653-9477-4a76-90d8-2b76f9fad8b2,ZEFIRO,ZF4G-0004,ZEFIRO-0004,ZEFIRO-0004,HiveMQ,ascii,Santa Catarina,ABELARDO LUZ,Fazenda Griebler,Milho,803.0,2026-03-16 17:04:15,2026-03-16 17:18:31,2026-03-16,17,856589.0,1,1,-26.583378,-52.366671,-26.583333,-52.366667,1,valid,,-78.0,good,good,1,0,idle,powered_idle,1,,0,delayed_send;modem_retry,ZEFIRO-0004-0114,"DEV=ZF4G-0004|TS=2026-03-16 17:04:15|LAT=-26.583378|LON=-52.366671|GNSSAGE=2026/03/16 16:59:42|NET=LTE CAT-M1|RSSI=-78|MODEM=RETRY|MODBUS_REQ=01040000003CF01B,010403FA000111BF|MODBUS_RESP=01040400030002ABCD,0104020000ABCD|PWR=1|RUN=0|BUF=1|ERR=DELAYED_SEND",buffer/reenvio,RETRY,2026/03/16 16:59:42,DELAYED_SEND,data\raw_samples\raw\zefiro\year=2026\month=03\day=16\hour=17\part-00001.jsonl,2
d3ae6211-1635-496a-a8ea-f0389934650c,ZEFIRO,ZF4G-0006,ZEFIRO-0006,ZEFIRO-0006,HiveMQ,ascii,Santa Catarina,ABELARDO LUZ,Fazenda Griebler,Milho,278.0,2026-03-16 17:07:48,2026-03-16 17:07:56,2026-03-16,17,8316.0,1,0,-26.583132,-52.366563,-26.583333,-52.366667,1,valid,,-95.0,poor,moderate,1,1,operating,operating_nominal,1,,1,,ZEFIRO-0006-0005,"DEV=ZF4G-0006|TS=2026-03-16 17:07:48|LAT=-26.583132|LON=-52.366563|GNSSAGE=2026/03/16 17:04:00|NET=LTE CAT-M1|RSSI=-95|MODEM=ONLINE|MODBUS_REQ=01040000003CF01B,010403FA000111BF|MODBUS_RESP=01040400010002ABCD,0104020001ABCD|PWR=1|RUN=1|BUF=0|ERR=",,ONLINE,2026/03/16 17:04:00,,data\raw_samples\raw\zefiro\year=2026\month=03\day=16\hour=17\part-00001.jsonl,3
b62a90e4-d60e-4290-ad30-4c423bb4a3b1,ZEFIRO,ZF4G-0004,ZEFIRO-0004,ZEFIRO-0004,HiveMQ,ascii,Santa Catarina,ABELARDO LUZ,Fazenda Griebler,Milho,803.0,2026-03-16 17:07:52,2026-03-16 17:20:06,2026-03-16,17,734239.0,1,1,-26.58329,-52.366556,-26.583333,-52.366667,1,valid,,-72.0,good,moderate,1,0,idle,metal_shed_idle,1,,0,delayed_send;modem_retry,ZEFIRO-0004-0115,"DEV=ZF4G-0004|TS=2026-03-16 17:07:52|LAT=-26.583290|LON=-52.366556|GNSSAGE=2026/03/16 17:04:50|NET=LTE CAT-M1|RSSI=-72|MODEM=RETRY|MODBUS_REQ=01040000003CF01B,010403FA000111BF|MODBUS_RESP=01040400060002ABCD,0104020000ABCD|PWR=1|RUN=0|BUF=1|ERR=DELAYED_SEND",buffer/reenvio;barracao_metalico,RETRY,2026/03/16 17:04:50,DELAYED_SEND,data\raw_samples\raw\zefiro\year=2026\month=03\day=16\hour=17\part-00001.jsonl,4
f9b07bd5-4b0c-4faf-9ac4-257722612e62,ZEFIRO,ZF4G-0004,ZEFIRO-0004,ZEFIRO-0004,HiveMQ,ascii,Santa Catarina,ABELARDO LUZ,Fazenda Griebler,Milho,803.0,2026-03-16 17:11:41,2026-03-16 17:11:44,2026-03-16,17,3096.0,0,0,-26.583315,-52.366693,-26.583333,-52.366667,1,valid,,-72.0,good,good,1,0,idle,powered_idle,1,,1,,ZEFIRO-0004-0116,"DEV=ZF4G-0004|TS=2026-03-16 17:11:41|LAT=-26.583315|LON=-52.366693|GNSSAGE=2026/03/16 17:07:14|NET=LTE CAT-M1|RSSI=-72|MODEM=ONLINE|MODBUS_REQ=01040000003CF01B,010403FA000111BF|MODBUS_RESP=01040400050002ABCD,0104020000ABCD|PWR=1|RUN=0|BUF=0|ERR=",,ONLINE,2026/03/16 17:07:14,,data\raw_samples\raw\zefiro\year=2026\month=03\day=16\hour=17\part-00001.jsonl,5
78f98e8f-2133-42c1-a21d-5c52049fc918,ZEFIRO,ZF4G-0006,ZEFIRO-0006,ZEFIRO-0006,HiveMQ,ascii,Santa Catarina,ABELARDO LUZ,Fazenda Griebler,Milho,278.0,2026-03-16 17:13:59,2026-03-16 17:14:00,2026-03-16,17,1662.0,0,0,-26.583337,-52.366623,-26.583333,-52.366667,1,valid,,-94.0,poor,poor,1,0,idle,powered_idle,1,,1,,ZEFIRO-0006-0006,"DEV=ZF4G-0006|TS=2026-03-16 17:13:59|LAT=-26.583337|LON=-52.366623|GNSSAGE=2026/03/16 17:11:35|NET=LTE CAT-M1|RSSI=-94|MODEM=ONLINE|MODBUS_REQ=01040000003CF01B,010403FA000111BF|MODBUS_RESP=01040400050002ABCD,0104020000ABCD|PWR=1|RUN=0|BUF=0|ERR=",cobertura_poor,ONLINE,2026/03/16 17:11:35,,data\raw_samples\raw\zefiro\year=2026\month=03\day=16\hour=17\part-00001.jsonl,6
2d3a2f7f-7fae-4820-b5e3-7d34788b08ab,ZEFIRO,ZF4G-0006,ZEFIRO-0006,ZEFIRO-0006,HiveMQ,ascii,Santa Catarina,ABELARDO LUZ,Fazenda Griebler,Milho,278.0,2026-03-16 17:18:02,2026-03-16 17:18:10,2026-03-16,17,8226.0,1,0,-26.583334,-52.366647,-26.583333,-52.366667,1,valid,,-75.0,good,moderate,1,0,idle,powered_idle,1,,1,,ZEFIRO-0006-0007,"DEV=ZF4G-0006|TS=2026-03-16 17:18:02|LAT=-26.583334|LON=-52.366647|GNSSAGE=2026/03/16 17:14:39|NET=LTE CAT-M1|RSSI=-75|MODEM=ONLINE|MODBUS_REQ=01040000003CF01B,010403FA000111BF|MODBUS_RESP=01040400010002ABCD,0104020000ABCD|PWR=1|RUN=0|BUF=0|ERR=",,ONLINE,2026/03/16 17:14:39,,data\raw_samples\raw\zefiro\year=2026\month=03\day=16\hour=17\part-00001.jsonl,7
8725cec5-09a2-4267-81f8-f68e1bc4671e,ZEFIRO,ZF4G-0006,ZEFIRO-0006,ZEFIRO-0006,HiveMQ,ascii,Santa Catarina,ABELARDO LUZ,Fazenda Griebler,Milho,278.0,2026-03-16 17:22:57,2026-03-16 17:23:03,2026-03-16,17,6168.0,1,0,-26.583376,-52.366704,-26.583333,-52.366667,1,valid,,-92.0,poor,moderate,1,0,idle,powered_idle,1,,1,,ZEFIRO-0006-0008,"DEV=ZF4G-0006|TS=2026-03-16 17:22:57|LAT=-26.583376|LON=-52.366704|GNSSAGE=2026/03/16 17:21:00|NET=LTE CAT-M1|RSSI=-92|MODEM=ONLINE|MODBUS_REQ=01040000003CF01B,010403FA000111BF|MODBUS_RESP=01040400080002ABCD,0104020000ABCD|PWR=1|RUN=0|BUF=0|ERR=",,ONLINE,2026/03/16 17:21:00,,data\raw_samples\raw\zefiro\year=2026\month=03\day=16\hour=17\part-00001.jsonl,8
d100dc52-b745-49d9-8e60-31a019eac62b,ZEFIRO,ZF4G-0004,ZEFIRO-0004,ZEFIRO-0004,HiveMQ,ascii,Santa Catarina,ABELARDO LUZ,Fazenda Griebler,Milho,803.0,2026-03-16 17:23:32,2026-03-16 17:23:39,2026-03-16,17,7300.0,1,0,,,-26.583333,-52.366667,0,lost,,-74.0,good,good,1,0,idle,metal_shed_idle,1,,0,gps_lost,ZEFIRO-0004-0117,"DEV=ZF4G-0004|TS=2026-03-16 17:23:32|LAT=|LON=|GNSSAGE=2026/03/16 17:21:29|NET=LTE CAT-M1|RSSI=-74|MODEM=ONLINE|MODBUS_REQ=01040000003CF01B,010403FA000111BF|MODBUS_RESP=01040400010002ABCD,0104020000ABCD|PWR=1|RUN=0|BUF=0|ERR=GNSS_LOST",gps_invalido_ou_perdido;barracao_metalico,ONLINE,2026/03/16 17:21:29,GNSS_LOST,data\raw_samples\raw\zefiro\year=2026\month=03\day=16\hour=17\part-00001.jsonl,9
c3522c0b-c93d-443d-a25a-cc4e3c21acca,ZEFIRO,ZF4G-0006,ZEFIRO-0006,ZEFIRO-0006,HiveMQ,ascii,Santa Catarina,ABELARDO LUZ,Fazenda Griebler,Milho,278.0,2026-03-16 17:23:38,2026-03-16 17:23:44,2026-03-16,17,6750.0,1,0,,,-26.583333,-52.366667,0,lost,,-94.0,poor,poor,1,0,idle,metal_shed_idle,1,,0,gps_lost,ZEFIRO-0006-0009,"DEV=ZF4G-0006|TS=2026-03-16 17:23:38|LAT=|LON=|GNSSAGE=2026/03/16 17:12:08|NET=LTE CAT-M1|RSSI=-94|MODEM=ONLINE|MODBUS_REQ=01040000003CF01B,010403FA000111BF|MODBUS_RESP=01040400000002ABCD,0104020000ABCD|PWR=1|RUN=0|BUF=0|ERR=GNSS_LOST",gps_invalido_ou_perdido;cobertura_poor;barracao_metalico,ONLINE,2026/03/16 17:12:08,GNSS_LOST,data\raw_samples\raw\zefiro\year=2026\month=03\day=16\hour=17\part-00001.jsonl,10
f148126f-5653-4439-8d13-4929d619725f,ZEFIRO,ZF4G-0007,ZEFIRO-0007,ZEFIRO-0007,HiveMQ,ascii,Santa Catarina,ABELARDO LUZ,Fazenda Griebler,Milho,3768.0,2026-03-16 17:27:24,2026-03-16 17:27:28,2026-03-16,17,4188.0,0,0,-26.583321,-52.366707,-26.583333,-52.366667,1,valid,,-88.0,moderate,poor,1,0,idle,powered_idle,1,,0,empty_modbus_response,ZEFIRO-0007-0001,"DEV=ZF4G-0007|TS=2026-03-16 17:27:24|LAT=-26.583321|LON=-52.366707|GNSSAGE=2026/03/16 17:25:45|NET=LTE CAT-M1|RSSI=-88|MODEM=ONLINE|MODBUS_REQ=01040000003CF01B,010403FA000111BF|MODBUS_RESP=,0104020000ABCD|PWR=1|RUN=0|BUF=0|ERR=MB_EMPTY_RESP",cobertura_poor,ONLINE,2026/03/16 17:25:45,MB_EMPTY_RESP,data\raw_samples\raw\zefiro\year=2026\month=03\day=16\hour=17\part-00001.jsonl,11
ba935912-047f-45ab-8167-3b8d8222a1ca,ZEFIRO,ZF4G-0004,ZEFIRO-0004,ZEFIRO-0004,HiveMQ,ascii,Santa Catarina,ABELARDO LUZ,Fazenda Griebler,Milho,803.0,2026-03-16 17:29:31,2026-03-16 17:29:34,2026-03-16,17,3764.0,0,0,-26.583358,-52.36667,-26.583333,-52.366667,1,valid,,-96.0,poor,moderate,1,0,idle,powered_idle,1,,1,,ZEFIRO-0004-0118,"DEV=ZF4G-0004|TS=2026-03-16 17:29:31|LAT=-26.583358|LON=-52.366670|GNSSAGE=2026/03/16 17:25:52|NET=LTE CAT-M1|RSSI=-96|MODEM=ONLINE|MODBUS_REQ=01040000003CF01B,010403FA000111BF|MODBUS_RESP=01040400050002ABCD,0104020000ABCD|PWR=1|RUN=0|BUF=0|ERR=",,ONLINE,2026/03/16 17:25:52,,data\raw_samples\raw\zefiro\year=2026\month=03\day=16\hour=17\part-00001.jsonl,12
2b449cba-f67b-4082-b3b0-0298f4bfd9d9,ZEFIRO,ZF4G-0007,ZEFIRO-0007,ZEFIRO-0007,HiveMQ,ascii,Santa Catarina,ABELARDO LUZ,Fazenda Griebler,Milho,3768.0,2026-03-16 17:33:05,2026-03-16 17:33:09,2026-03-16,17,4053.0,0,0,-26.583321,-52.366698,-26.583333,-52.366667,1,valid,,-104.0,critical,poor,1,0,idle,powered_idle,1,,1,,ZEFIRO-0007-0002,"DEV=ZF4G-0007|TS=2026-03-16 17:33:05|LAT=-26.583321|LON=-52.366698|GNSSAGE=2026/03/16 17:28:05|NET=LTE CAT-M1|RSSI=-104|MODEM=ONLINE|MODBUS_REQ=01040000003CF01B,010403FA000111BF|MODBUS_RESP=01040400060002ABCD,0104020000ABCD|PWR=1|RUN=0|BUF=0|ERR=",cobertura_poor,ONLINE,2026/03/16 17:28:05,,data\raw_samples\raw\zefiro\year=2026\month=03\day=16\hour=17\part-00001.jsonl,13
8db5d387-227b-44b5-9068-fb2330de6ee5,ZEFIRO,ZF4G-0007,ZEFIRO-0007,ZEFIRO-0007,HiveMQ,ascii,Santa Catarina,ABELARDO LUZ,Fazenda Griebler,Milho,3768.0,2026-03-16 17:35:44,2026-03-16 17:35:51,2026-03-16,17,7056.0,1,0,-26.583354,-52.36662,-26.583333,-52.366667,1,valid,,-77.0,good,good,1,0,idle,powered_idle,1,,1,,ZEFIRO-0007-0003,"DEV=ZF4G-0007|TS=2026-03-16 17:35:44|LAT=-26.583354|LON=-52.366620|GNSSAGE=2026/03/16 17:34:29|NET=LTE CAT-M1|RSSI=-77|MODEM=ONLINE|MODBUS_REQ=01040000003CF01B,010403FA000111BF|MODBUS_RESP=01040400000002ABCD,0104020000ABCD|PWR=1|RUN=0|BUF=0|ERR=",,ONLINE,2026/03/16 17:34:29,,data\raw_samples\raw\zefiro\year=2026\month=03\day=16\hour=17\part-00001.jsonl,14
9d5185cb-ecef-4424-ac59-374db499ef6a,ZEFIRO,ZF4G-0004,ZEFIRO-0004,ZEFIRO-0004,HiveMQ,ascii,Santa Catarina,ABELARDO LUZ,Fazenda Griebler,Milho,803.0,2026-03-16 17:36:34,2026-03-16 17:36:39,2026-03-16,17,5528.0,1,0,,,-26.583333,-52.366667,0,lost,,-88.0,moderate,good,1,0,idle,metal_shed_idle,1,,0,gps_lost,ZEFIRO-0004-0119,"DEV=ZF4G-0004|TS=2026-03-16 17:36:34|LAT=|LON=|GNSSAGE=2026/03/16 17:33:08|NET=LTE CAT-M1|RSSI=-88|MODEM=ONLINE|MODBUS_REQ=01040000003CF01B,010403FA000111BF|MODBUS_RESP=01040400090002ABCD,0104020000ABCD|PWR=1|RUN=0|BUF=0|ERR=GNSS_LOST",gps_invalido_ou_perdido;barracao_metalico,ONLINE,2026/03/16 17:33:08,GNSS_LOST,data\raw_samples\raw\zefiro\year=2026\month=03\day=16\hour=17\part-00001.jsonl,15
ebc73d20-32c2-42f0-8c60-34c6cee4e627,ZEFIRO,ZF4G-0007,ZEFIRO-0007,ZEFIRO-0007,HiveMQ,ascii,Santa Catarina,ABELARDO LUZ,Fazenda Griebler,Milho,3768.0,2026-03-16 17:38:28,2026-03-16 17:38:33,2026-03-16,17,5328.0,1,0,-26.583437,-52.366742,-26.583333,-52.366667,1,valid,,-83.0,moderate,moderate,1,0,idle,metal_shed_idle,1,,1,,ZEFIRO-0007-0004,"DEV=ZF4G-0007|TS=2026-03-16 17:38:28|LAT=-26.583437|LON=-52.366742|GNSSAGE=2026/03/16 17:35:38|NET=LTE CAT-M1|RSSI=-83|MODEM=ONLINE|MODBUS_REQ=01040000003CF01B,010403FA000111BF|MODBUS_RESP=01040400090002ABCD,0104020000ABCD|PWR=1|RUN=0|BUF=0|ERR=",barracao_metalico,ONLINE,2026/03/16 17:35:38,,data\raw_samples\raw\zefiro\year=2026\month=03\day=16\hour=17\part-00001.jsonl,16
976feb2c-12e6-4f59-84c4-1eb87e10d44a,ZEFIRO,ZF4G-0004,ZEFIRO-0004,ZEFIRO-0004,HiveMQ,ascii,Santa Catarina,ABELARDO LUZ,Fazenda Griebler,Milho,803.0,2026-03-16 17:39:53,2026-03-16 17:39:56,2026-03-16,17,3552.0,0,0,-26.583357,-52.366714,-26.583333,-52.366667,1,valid,,-91.0,poor,good,1,0,idle,powered_idle,1,,1,,ZEFIRO-0004-0120,"DEV=ZF4G-0004|TS=2026-03-16 17:39:53|LAT=-26.583357|LON=-52.366714|GNSSAGE=2026/03/16 17:36:04|NET=LTE CAT-M1|RSSI=-91|MODEM=ONLINE|MODBUS_REQ=01040000003CF01B,010403FA000111BF|MODBUS_RESP=01040400000002ABCD,0104020000ABCD|PWR=1|RUN=0|BUF=0|ERR=",,ONLINE,2026/03/16 17:36:04,,data\raw_samples\raw\zefiro\year=2026\month=03\day=16\hour=17\part-00001.jsonl,17
4133289f-ee90-4e68-a3b6-3ba2d4615b93,ZEFIRO,ZF4G-0007,ZEFIRO-0007,ZEFIRO-0007,HiveMQ,ascii,Santa Catarina,ABELARDO LUZ,Fazenda Griebler,Milho,3768.0,2026-03-16 17:44:40,2026-03-16 17:44:46,2026-03-16,17,6611.0,1,0,-26.583291,-52.366653,-26.583333,-52.366667,1,valid,,-71.0,good,good,1,0,idle,powered_idle,1,,1,,ZEFIRO-0007-0005,"DEV=ZF4G-0007|TS=2026-03-16 17:44:40|LAT=-26.583291|LON=-52.366653|GNSSAGE=2026/03/16 17:42:50|NET=LTE CAT-M1|RSSI=-71|MODEM=ONLINE|MODBUS_REQ=01040000003CF01B,010403FA000111BF|MODBUS_RESP=01040400030002ABCD,0104020000ABCD|PWR=1|RUN=0|BUF=0|ERR=",,ONLINE,2026/03/16 17:42:50,,data\raw_samples\raw\zefiro\year=2026\month=03\day=16\hour=17\part-00001.jsonl,18
0fd93156-574e-42d2-a9bb-71cf06a10e97,ZEFIRO,ZF4G-0004,ZEFIRO-0004,ZEFIRO-0004,HiveMQ,ascii,Santa Catarina,ABELARDO LUZ,Fazenda Griebler,Milho,803.0,2026-03-16 17:47:11,2026-03-16 17:47:18,2026-03-16,17,7815.0,1,0,,,-26.583333,-52.366667,0,lost,,-75.0,good,moderate,1,0,idle,powered_idle,1,,0,gps_lost,ZEFIRO-0004-0121,"DEV=ZF4G-0004|TS=2026-03-16 17:47:11|LAT=|LON=|GNSSAGE=2026/03/16 17:38:48|NET=LTE CAT-M1|RSSI=-75|MODEM=ONLINE|MODBUS_REQ=01040000003CF01B,010403FA000111BF|MODBUS_RESP=01040400070002ABCD,0104020000ABCD|PWR=1|RUN=0|BUF=0|ERR=GNSS_LOST",gps_invalido_ou_perdido,ONLINE,2026/03/16 17:38:48,GNSS_LOST,data\raw_samples\raw\zefiro\year=2026\month=03\day=16\hour=17\part-00001.jsonl,19
782fcbe5-023c-4b3e-bf61-6f8f913ed95d,ZEFIRO,ZF4G-0004,ZEFIRO-0004,ZEFIRO-0004,HiveMQ,ascii,Santa Catarina,ABELARDO LUZ,Fazenda Griebler,Milho,803.0,2026-03-16 17:49:37,2026-03-16 17:51:39,2026-03-16,17,122656.0,1,1,-26.583335,-52.36666,-26.583333,-52.366667,1,valid,,-102.0,critical,poor,1,0,idle,powered_idle,1,,0,delayed_send;modem_retry,ZEFIRO-0004-0122,"DEV=ZF4G-0004|TS=2026-03-16 17:49:37|LAT=-26.583335|LON=-52.366660|GNSSAGE=2026/03/16 17:48:50|NET=LTE CAT-M1|RSSI=-102|MODEM=RETRY|MODBUS_REQ=01040000003CF01B,010403FA000111BF|MODBUS_RESP=01040400050002ABCD,0104020000ABCD|PWR=1|RUN=0|BUF=1|ERR=DELAYED_SEND",buffer/reenvio;cobertura_poor,RETRY,2026/03/16 17:48:50,DELAYED_SEND,data\raw_samples\raw\zefiro\year=2026\month=03\day=16\hour=17\part-00001.jsonl,20
a506daf2-34b1-4d2f-9a92-4a79c27f557f,ZEFIRO,ZF4G-0007,ZEFIRO-0007,ZEFIRO-0007,HiveMQ,ascii,Santa Catarina,ABELARDO LUZ,Fazenda Griebler,Milho,3768.0,2026-03-16 17:50:52,2026-03-16 17:50:57,2026-03-16,17,5107.0,1,0,-26.583382,-52.366681,-26.583333,-52.366667,1,valid,,-92.0,poor,poor,1,0,idle,powered_idle,1,,1,,ZEFIRO-0007-0006,"DEV=ZF4G-0007|TS=2026-03-16 17:50:52|LAT=-26.583382|LON=-52.366681|GNSSAGE=2026/03/16 17:49:12|NET=LTE CAT-M1|RSSI=-92|MODEM=ONLINE|MODBUS_REQ=01040000003CF01B,010403FA000111BF|MODBUS_RESP=01040400090002ABCD,0104020000ABCD|PWR=1|RUN=0|BUF=0|ERR=",cobertura_poor,ONLINE,2026/03/16 17:49:12,,data\raw_samples\raw\zefiro\year=2026\month=03\day=16\hour=17\part-00001.jsonl,21
ce3a3e63-4cc4-41db-992a-5315bd361d9d,ZEFIRO,ZF4G-0007,ZEFIRO-0007,ZEFIRO-0007,HiveMQ,ascii,Santa Catarina,ABELARDO LUZ,Fazenda Griebler,Milho,3768.0,2026-03-16 17:53:22,2026-03-16 17:53:25,2026-03-16,17,3644.0,0,0,-26.583298,-52.366692,-26.583333,-52.366667,1,valid,,-107.0,critical,critical,1,0,idle,powered_idle,1,,1,,ZEFIRO-0007-0007,"DEV=ZF4G-0007|TS=2026-03-16 17:53:22|LAT=-26.583298|LON=-52.366692|GNSSAGE=2026/03/16 17:52:30|NET=LTE CAT-M1|RSSI=-107|MODEM=ONLINE|MODBUS_REQ=01040000003CF01B,010403FA000111BF|MODBUS_RESP=01040400000002ABCD,0104020000ABCD|PWR=1|RUN=0|BUF=0|ERR=",cobertura_critical,ONLINE,2026/03/16 17:52:30,,data\raw_samples\raw\zefiro\year=2026\month=03\day=16\hour=17\part-00001.jsonl,22
e23733a5-d537-4c05-a06f-842fc977e0b5,ZEFIRO,ZF4G-0004,ZEFIRO-0004,ZEFIRO-0004,HiveMQ,ascii,Santa Catarina,ABELARDO LUZ,Fazenda Griebler,Milho,803.0,2026-03-16 17:55:47,2026-03-16 17:55:49,2026-03-16,17,2374.0,0,0,-26.583345,-52.366698,-26.583333,-52.366667,1,valid,,-71.0,good,good,1,0,idle,powered_idle,1,,0,empty_modbus_response,ZEFIRO-0004-0123,"DEV=ZF4G-0004|TS=2026-03-16 17:55:47|LAT=-26.583345|LON=-52.366698|GNSSAGE=2026/03/16 17:52:43|NET=LTE CAT-M1|RSSI=-71|MODEM=ONLINE|MODBUS_REQ=01040000003CF01B,010403FA000111BF|MODBUS_RESP=01040400070002ABCD,|PWR=1|RUN=0|BUF=0|ERR=MB_EMPTY_RESP",,ONLINE,2026/03/16 17:52:43,MB_EMPTY_RESP,data\raw_samples\raw\zefiro\year=2026\month=03\day=16\hour=17\part-00001.jsonl,23
81a8d217-4cff-4569-8753-1805e928ed38,ZEFIRO,ZF4G-0007,ZEFIRO-0007,ZEFIRO-0007,HiveMQ,ascii,Santa Catarina,ABELARDO LUZ,Fazenda Griebler,Milho,3768.0,2026-03-16 17:57:25,2026-03-16 17:57:33,2026-03-16,17,8695.0,1,0,-26.583346,-52.3667,-26.583333,-52.366667,1,valid,,-81.0,moderate,moderate,1,0,idle,powered_idle,1,,1,,ZEFIRO-0007-0008,"DEV=ZF4G-0007|TS=2026-03-16 17:57:25|LAT=-26.583346|LON=-52.366700|GNSSAGE=2026/03/16 17:56:51|NET=LTE CAT-M1|RSSI=-81|MODEM=ONLINE|MODBUS_REQ=01040000003CF01B,010403FA000111BF|MODBUS_RESP=01040400010002ABCD,0104020000ABCD|PWR=1|RUN=0|BUF=0|ERR=",,ONLINE,2026/03/16 17:56:51,,data\raw_samples\raw\zefiro\year=2026\month=03\day=16\hour=17\part-00001.jsonl,24
